clube_id,clube,rodada_id,clube_rank,ano
282,Atlético-MG,29,4,2014
293,Atlético-PR,29,10,2014
265,Bahia,29,18,2014
263,Botafogo,29,17,2014
315,Chapecoense,29,15,2014
264,Corinthians,29,5,2014
294,Coritiba,29,20,2014
288,Criciúma,29,19,2014
283,Cruzeiro,29,1,2014
316,Figueirense,29,13,2014
262,Flamengo,29,11,2014
266,Fluminense,29,8,2014
290,Goiás,29,9,2014
284,Grêmio,29,6,2014
285,Internacional,29,3,2014
275,Palmeiras,29,14,2014
277,Santos,29,7,2014
276,SãoPaulo,29,2,2014
292,Sport,29,12,2014
287,Vitória,29,16,2014
